month,product_group_name,product_group_id,market_revenue,revenue_amazon
2019-01-01,Microwave Cookers,6,1526642332.0,199232271.5257146
2019-01-02,Microwave Cookers,6,1400541102.0,146037211.35715428
2019-01-03,Microwave Cookers,6,1885301340.0,248205812.5507168
2019-01-04,Microwave Cookers,6,1627023771.0,213828321.1600592
2019-01-05,Microwave Cookers,6,1630498904.0,180240834.56026012
2019-01-06,Microwave Cookers,6,1619248572.0,166044507.9717193
2019-01-07,Microwave Cookers,6,1029043580.0,123552245.31321792
2019-01-08,Microwave Cookers,6,1811749599.0,265178468.8426211
2019-01-09,Microwave Cookers,6,1271372608.0,163193548.80557552
2019-01-10,Microwave Cookers,6,1206215119.0,146908932.2022479
2019-01-11,Microwave Cookers,6,1754467897.0,175872722.7553857
2019-01-12,Microwave Cookers,6,1651122728.0,193543211.9993054
2020-01-01,Microwave Cookers,6,1964999701.0,279868330.6278563
2020-01-02,Microwave Cookers,6,1740948236.0,252610002.1085484
2020-01-03,Microwave Cookers,6,1941783380.0,226265370.36213505
2020-01-04,Microwave Cookers,6,1357975584.0,159539142.7558329
2020-01-05,Microwave Cookers,6,1917512538.0,269731197.8489634
2020-01-06,Microwave Cookers,6,1679836897.0,241127167.63630515
2020-01-07,Microwave Cookers,6,1885544537.0,231390159.61718196
2020-01-08,Microwave Cookers,6,1982378857.0,203918742.61646536
2020-01-09,Microwave Cookers,6,1140521446.0,137086279.61235672
2020-01-10,Microwave Cookers,6,1332537728.0,150146847.62519354
2020-01-11,Microwave Cookers,6,1483447846.0,177144803.9974207
2020-01-12,Microwave Cookers,6,1481178850.0,205687579.94450417
2021-01-01,Microwave Cookers,6,1090212496.0,155047285.04156184
2021-01-02,Microwave Cookers,6,1922435253.0,212670234.61173177
2021-01-03,Microwave Cookers,6,1628701641.0,229131034.70950225
2021-01-04,Microwave Cookers,6,1468431156.0,169683523.532084
2021-01-05,Microwave Cookers,6,1832427849.0,197920781.69701347
2021-01-06,Microwave Cookers,6,1887266445.0,222564648.64554
2021-01-07,Microwave Cookers,6,1810175733.0,190602702.5293812
2021-01-08,Microwave Cookers,6,1992277143.0,228689892.1238761
2021-01-09,Microwave Cookers,6,1362402175.0,177519689.12685108
2021-01-10,Microwave Cookers,6,1454296630.0,205154740.64525813
2021-01-11,Microwave Cookers,6,1254283660.0,135214934.4016436
2021-01-12,Microwave Cookers,6,1718370592.0,196240144.19749147
2022-01-01,Microwave Cookers,6,1173510080.0,120918544.7652011
2022-01-02,Microwave Cookers,6,1018995681.0,133956363.71124956
2022-01-03,Microwave Cookers,6,1725423019.0,176895895.04405156
2022-01-04,Microwave Cookers,6,1729083874.0,219294248.2687457
2022-01-05,Microwave Cookers,6,1901194481.0,284181210.81299746
2022-01-06,Microwave Cookers,6,1186787301.0,122346145.19267212
2022-01-07,Microwave Cookers,6,1844367623.0,212751033.66462004
2022-01-08,Microwave Cookers,6,1645214117.0,216126856.90134543
2022-01-09,Microwave Cookers,6,1786030280.0,212174797.9109403
2022-01-10,Microwave Cookers,6,1373843856.0,191394883.6586725
2022-01-11,Microwave Cookers,6,1127998763.0,123217010.61094582
2022-01-12,Microwave Cookers,6,1258790117.0,147706619.90921608
2023-01-01,Microwave Cookers,6,1254411134.0,152977175.03951386
2023-01-02,Microwave Cookers,6,1582108661.0,178334116.56523782
2023-01-03,Microwave Cookers,6,1584126287.0,228273559.3889302
2023-01-04,Microwave Cookers,6,1408330393.0,181431505.04852623
2023-01-05,Microwave Cookers,6,1544147770.0,205008380.1646855
2023-01-06,Microwave Cookers,6,1769412451.0,188390586.0556045
2023-01-07,Microwave Cookers,6,1755905784.0,176945635.37688506
2023-01-08,Microwave Cookers,6,1191931003.0,160744440.5763367
2023-01-09,Microwave Cookers,6,1882558594.0,219080776.5335845
2023-01-10,Microwave Cookers,6,1660574285.0,200183529.5700504
2023-01-11,Microwave Cookers,6,1503598443.0,193885125.59580272
2023-01-12,Microwave Cookers,6,1471520709.0,159255071.033218
2024-01-01,Microwave Cookers,6,1881093068.0,211118834.8657059
2024-01-02,Microwave Cookers,6,1981779455.0,270435579.5145098
2024-01-03,Microwave Cookers,6,1681498964.0,221536682.24738705
2024-01-04,Microwave Cookers,6,1899993359.0,268157295.40347597
2024-01-05,Microwave Cookers,6,1834711710.0,208838333.90879565
2024-01-06,Microwave Cookers,6,1601382474.0,234588606.2295028
2024-01-07,Microwave Cookers,6,1385493513.0,150293698.81992653
2024-01-08,Microwave Cookers,6,1374558211.0,138117744.47738692
2024-01-09,Microwave Cookers,6,1329082668.0,167228915.39597893
2024-01-10,Microwave Cookers,6,1116633887.0,113151969.39549004
2024-01-11,Microwave Cookers,6,1070147399.0,123543635.24076337
2024-01-12,Microwave Cookers,6,1967519846.0,239671293.29228035
2025-01-01,Microwave Cookers,6,1575700426.4703236,201455973.44425863
2025-01-02,Microwave Cookers,6,1541770380.372757,197287016.25339207
2025-01-03,Microwave Cookers,6,1797441626.2484152,214190226.2855597
2025-01-04,Microwave Cookers,6,1651511132.4142375,197662237.3988488
2025-01-05,Microwave Cookers,6,1559001889.3221037,197600091.92113858
2025-01-06,Microwave Cookers,6,1579308388.9390066,181432321.3059963
2025-01-07,Microwave Cookers,6,1657794492.9425306,204600697.92436662
2025-01-08,Microwave Cookers,6,1525835639.8222833,183729667.98451456
2025-01-09,Microwave Cookers,6,1384065514.3023586,166125766.41481376
2025-01-10,Microwave Cookers,6,1571561066.6817548,176497362.21398905
2025-01-11,Microwave Cookers,6,1422958619.7776747,161644450.09269106
2025-01-12,Microwave Cookers,6,1416725004.340009,172467793.3652078
2019-01-01,Kitchen Ventilation Systems,7,1000000000.0,113385164.64615873
2019-01-02,Kitchen Ventilation Systems,7,1000000000.0,96133811.23587516
2019-01-03,Kitchen Ventilation Systems,7,1000000000.0,126618716.3322696
2019-01-04,Kitchen Ventilation Systems,7,1000000000.0,107469348.75319172
2019-01-05,Kitchen Ventilation Systems,7,1000000000.0,124042170.65707636
2019-01-06,Kitchen Ventilation Systems,7,1000000000.0,96976819.06179106
2019-01-07,Kitchen Ventilation Systems,7,1000000000.0,98895893.26418704
2019-01-08,Kitchen Ventilation Systems,7,1000000000.0,110115927.34442304
2019-01-09,Kitchen Ventilation Systems,7,1000000000.0,124523962.39877966
2019-01-10,Kitchen Ventilation Systems,7,1000000000.0,128348468.40597658
2019-01-11,Kitchen Ventilation Systems,7,1000000000.0,128377536.52478176
2019-01-12,Kitchen Ventilation Systems,7,1000000000.0,102767751.4038089
2020-01-01,Kitchen Ventilation Systems,7,1000000000.0,99392298.11978382
2020-01-02,Kitchen Ventilation Systems,7,1000000000.0,116847069.61868648
2020-01-03,Kitchen Ventilation Systems,7,1000000000.0,125758525.21095498
2020-01-04,Kitchen Ventilation Systems,7,1000000000.0,101105822.21681993
2020-01-05,Kitchen Ventilation Systems,7,1000000000.0,116723222.8123052
2020-01-06,Kitchen Ventilation Systems,7,1000000000.0,103572255.99633712
2020-01-07,Kitchen Ventilation Systems,7,1000000000.0,100295452.46636868
2020-01-08,Kitchen Ventilation Systems,7,1000000000.0,103994233.40350646
2020-01-09,Kitchen Ventilation Systems,7,1000000000.0,128508228.98189022
2020-01-10,Kitchen Ventilation Systems,7,1000000000.0,127352837.01954244
2020-01-11,Kitchen Ventilation Systems,7,1000000000.0,92307559.8254796
2020-01-12,Kitchen Ventilation Systems,7,1000000000.0,114238092.168837
2021-01-01,Kitchen Ventilation Systems,7,1000000000.0,119248159.05149496
2021-01-02,Kitchen Ventilation Systems,7,1000000000.0,120003637.69837044
2021-01-03,Kitchen Ventilation Systems,7,1000000000.0,117756016.84259824
2021-01-04,Kitchen Ventilation Systems,7,1000000000.0,102067552.92852378
2021-01-05,Kitchen Ventilation Systems,7,1000000000.0,115112938.70827436
2021-01-06,Kitchen Ventilation Systems,7,1000000000.0,128217879.35192709
2021-01-07,Kitchen Ventilation Systems,7,1000000000.0,103444312.54322629
2021-01-08,Kitchen Ventilation Systems,7,1000000000.0,92162545.66069695
2021-01-09,Kitchen Ventilation Systems,7,1000000000.0,92457279.13941528
2021-01-10,Kitchen Ventilation Systems,7,1000000000.0,90341110.5814547
2021-01-11,Kitchen Ventilation Systems,7,1000000000.0,125220264.70945098
2021-01-12,Kitchen Ventilation Systems,7,1000000000.0,110677639.17709382
2022-01-01,Kitchen Ventilation Systems,7,1000000000.0,102669623.9806627
2022-01-02,Kitchen Ventilation Systems,7,1000000000.0,97098639.70435251
2022-01-03,Kitchen Ventilation Systems,7,1000000000.0,102744322.54656357
2022-01-04,Kitchen Ventilation Systems,7,1000000000.0,128744027.13940877
2022-01-05,Kitchen Ventilation Systems,7,1000000000.0,115577686.32706836
2022-01-06,Kitchen Ventilation Systems,7,1000000000.0,112386508.1802034
2022-01-07,Kitchen Ventilation Systems,7,1000000000.0,108552861.6654764
2022-01-08,Kitchen Ventilation Systems,7,1000000000.0,90408193.57036132
2022-01-09,Kitchen Ventilation Systems,7,1000000000.0,103037713.45793578
2022-01-10,Kitchen Ventilation Systems,7,1000000000.0,101887315.89216083
2022-01-11,Kitchen Ventilation Systems,7,1000000000.0,98794222.25147057
2022-01-12,Kitchen Ventilation Systems,7,1000000000.0,115372255.67281328
2023-01-01,Kitchen Ventilation Systems,7,1000000000.0,115032500.65282065
2023-01-02,Kitchen Ventilation Systems,7,1000000000.0,114834665.32916889
2023-01-03,Kitchen Ventilation Systems,7,1000000000.0,110331473.8849398
2023-01-04,Kitchen Ventilation Systems,7,1000000000.0,104108074.43819264
2023-01-05,Kitchen Ventilation Systems,7,1000000000.0,115280520.74842691
2023-01-06,Kitchen Ventilation Systems,7,1000000000.0,90897341.01931375
2023-01-07,Kitchen Ventilation Systems,7,1000000000.0,129414402.23824464
2023-01-08,Kitchen Ventilation Systems,7,1000000000.0,97287098.44506828
2023-01-09,Kitchen Ventilation Systems,7,1000000000.0,116881527.84269768
2023-01-10,Kitchen Ventilation Systems,7,1000000000.0,94203986.36044064
2023-01-11,Kitchen Ventilation Systems,7,1000000000.0,96375529.23266289
2023-01-12,Kitchen Ventilation Systems,7,1000000000.0,110025177.67298916
2024-01-01,Kitchen Ventilation Systems,7,1000000000.0,91434320.64134648
2024-01-02,Kitchen Ventilation Systems,7,1000000000.0,121305278.90703575
2024-01-03,Kitchen Ventilation Systems,7,1000000000.0,104396706.28981131
2024-01-04,Kitchen Ventilation Systems,7,1000000000.0,91346069.09958452
2024-01-05,Kitchen Ventilation Systems,7,1000000000.0,99271763.80141616
2024-01-06,Kitchen Ventilation Systems,7,1000000000.0,119385947.31848946
2024-01-07,Kitchen Ventilation Systems,7,1000000000.0,128713257.99132422
2024-01-08,Kitchen Ventilation Systems,7,1000000000.0,122567033.68159196
2024-01-09,Kitchen Ventilation Systems,7,1000000000.0,115148234.99139166
2024-01-10,Kitchen Ventilation Systems,7,1000000000.0,126874143.47632349
2024-01-11,Kitchen Ventilation Systems,7,1000000000.0,92866296.52752574
2024-01-12,Kitchen Ventilation Systems,7,1000000000.0,125147795.66892973
2025-01-01,Kitchen Ventilation Systems,7,1000000000.0,107448073.86070134
2025-01-02,Kitchen Ventilation Systems,7,1000000000.0,111181729.88113005
2025-01-03,Kitchen Ventilation Systems,7,1000000000.0,111864428.92029092
2025-01-04,Kitchen Ventilation Systems,7,1000000000.0,106903935.55863576
2025-01-05,Kitchen Ventilation Systems,7,1000000000.0,107068503.37967817
2025-01-06,Kitchen Ventilation Systems,7,1000000000.0,106948313.88548672
2025-01-07,Kitchen Ventilation Systems,7,1000000000.0,108442142.0670577
2025-01-08,Kitchen Ventilation Systems,7,1000000000.0,107482256.59811263
2025-01-09,Kitchen Ventilation Systems,7,1000000000.0,108961622.29848365
2025-01-10,Kitchen Ventilation Systems,7,1000000000.0,109029649.32353267
2025-01-11,Kitchen Ventilation Systems,7,1000000000.0,105052507.17046173
2025-01-12,Kitchen Ventilation Systems,7,1000000000.0,107710886.96624017
2019-01-01,Integrated Stovetops,8,1609391868.0,132097387.0840676
2019-01-02,Integrated Stovetops,8,1933854653.0,177893236.0318194
2019-01-03,Integrated Stovetops,8,1221878255.0,152734548.3695648
2019-01-04,Integrated Stovetops,8,1299219284.0,125256920.15113112
2019-01-05,Integrated Stovetops,8,1300377639.0,146763129.7303973
2019-01-06,Integrated Stovetops,8,1176883743.0,102067727.16092405
2019-01-07,Integrated Stovetops,8,1764527734.0,159138706.36396027
2019-01-08,Integrated Stovetops,8,1934321964.0,250062347.96114776
2019-01-09,Integrated Stovetops,8,1967260005.0,215895723.35080653
2019-01-10,Integrated Stovetops,8,1675699620.0,217161641.1045864
2019-01-11,Integrated Stovetops,8,1291485349.0,124336962.36564869
2019-01-12,Integrated Stovetops,8,1125522763.0,108749715.54619467
2020-01-01,Integrated Stovetops,8,1119121215.0,130695767.69069724
2020-01-02,Integrated Stovetops,8,1503901901.0,143980380.24646577
2020-01-03,Integrated Stovetops,8,1855697238.0,210845919.0528165
2020-01-04,Integrated Stovetops,8,1521969194.0,188070588.6810691
2020-01-05,Integrated Stovetops,8,1808987455.0,211389427.9907385
2020-01-06,Integrated Stovetops,8,1196806863.0,134904723.02946606
2020-01-07,Integrated Stovetops,8,1444432131.0,130312533.285613
2020-01-08,Integrated Stovetops,8,1659859802.0,170591078.29157633
2020-01-09,Integrated Stovetops,8,1613599186.0,161009838.55646437
2020-01-10,Integrated Stovetops,8,1964054928.0,157252657.61066926
2020-01-11,Integrated Stovetops,8,1434230455.0,185163110.8793588
2020-01-12,Integrated Stovetops,8,1773130665.0,163701754.1405535
2021-01-01,Integrated Stovetops,8,1854116063.0,201862673.30144128
2021-01-02,Integrated Stovetops,8,1093266829.0,90109276.16316706
2021-01-03,Integrated Stovetops,8,1855563439.0,230818256.82423
2021-01-04,Integrated Stovetops,8,1017111330.0,117549111.25475954
2021-01-05,Integrated Stovetops,8,1640884624.0,178484252.48511654
2021-01-06,Integrated Stovetops,8,1200513340.0,115617453.68003884
2021-01-07,Integrated Stovetops,8,1745532933.0,181769662.69557127
2021-01-08,Integrated Stovetops,8,1047006915.0,116213452.6203654
2021-01-09,Integrated Stovetops,8,1371116529.0,157300381.24957848
2021-01-10,Integrated Stovetops,8,1352205476.0,126396324.49782062
2021-01-11,Integrated Stovetops,8,1188412873.0,110228621.86991352
2021-01-12,Integrated Stovetops,8,1743036512.0,206946153.37314537
2022-01-01,Integrated Stovetops,8,1973096006.0,193596905.91417563
2022-01-02,Integrated Stovetops,8,1659921174.0,214546666.86726037
2022-01-03,Integrated Stovetops,8,1038956911.0,123863191.8398166
2022-01-04,Integrated Stovetops,8,1259152130.0,127659593.13054448
2022-01-05,Integrated Stovetops,8,1463429316.0,132505776.39184102
2022-01-06,Integrated Stovetops,8,1066690606.0,87540820.90410206
2022-01-07,Integrated Stovetops,8,1022791548.0,119252325.6576668
2022-01-08,Integrated Stovetops,8,1109568995.0,124164831.11445308
2022-01-09,Integrated Stovetops,8,1836737525.0,158644102.3300864
2022-01-10,Integrated Stovetops,8,1024841389.0,95067754.70287438
2022-01-11,Integrated Stovetops,8,1318917866.0,151269996.50207117
2022-01-12,Integrated Stovetops,8,1946637863.0,247772272.57366464
2023-01-01,Integrated Stovetops,8,1679559336.0,160919311.27224708
2023-01-02,Integrated Stovetops,8,1865113932.0,240227579.5165409
2023-01-03,Integrated Stovetops,8,1415698448.0,176484746.05952087
2023-01-04,Integrated Stovetops,8,1141703572.0,146110800.40410632
2023-01-05,Integrated Stovetops,8,1515905437.0,140824834.67247072
2023-01-06,Integrated Stovetops,8,1287197347.0,112142540.342373
2023-01-07,Integrated Stovetops,8,1324753773.0,153081719.47792608
2023-01-08,Integrated Stovetops,8,1562173555.0,141727038.2193043
2023-01-09,Integrated Stovetops,8,1235791681.0,114720710.31114872
2023-01-10,Integrated Stovetops,8,1702241024.0,137440142.9120586
2023-01-11,Integrated Stovetops,8,1346807155.0,156938010.79227588
2023-01-12,Integrated Stovetops,8,1730421712.0,194747124.5340889
2024-01-01,Integrated Stovetops,8,1434622920.0,153861741.0028532
2024-01-02,Integrated Stovetops,8,1564437154.0,147253554.35700673
2024-01-03,Integrated Stovetops,8,1269453118.0,125285950.16157565
2024-01-04,Integrated Stovetops,8,1548041282.0,193537567.3474357
2024-01-05,Integrated Stovetops,8,1005950823.0,101964569.61140452
2024-01-06,Integrated Stovetops,8,1252077813.0,122269427.19623332
2024-01-07,Integrated Stovetops,8,1761834413.0,222070013.86064696
2024-01-08,Integrated Stovetops,8,1271839477.0,141291333.96557587
2024-01-09,Integrated Stovetops,8,1602226283.0,177993410.01207772
2024-01-10,Integrated Stovetops,8,1658029810.0,159890195.2453258
2024-01-11,Integrated Stovetops,8,1872352587.0,177811349.28840056
2024-01-12,Integrated Stovetops,8,1622369785.0,172394794.45404726
2025-01-01,Integrated Stovetops,8,1552503225.21951,165275285.48134932
2025-01-02,Integrated Stovetops,8,1506230283.0822425,166862498.11301166
2025-01-03,Integrated Stovetops,8,1315431615.164877,141574173.92882252
2025-01-04,Integrated Stovetops,8,1204348429.8181076,139504470.7460713
2025-01-05,Integrated Stovetops,8,1497311657.0015194,162671326.26052058
2025-01-06,Integrated Stovetops,8,1173127809.7528346,126621146.45850077
2025-01-07,Integrated Stovetops,8,1461570779.495617,149659478.46379066
2025-01-08,Integrated Stovetops,8,1452940192.0633032,148149490.635321
2025-01-09,Integrated Stovetops,8,1542196116.4241724,156637659.61097383
2025-01-10,Integrated Stovetops,8,1445860593.266335,142162934.43202865
2025-01-11,Integrated Stovetops,8,1378680532.247082,153520001.8000527
2025-01-12,Integrated Stovetops,8,1657566973.4745505,191370864.4935568
2019-01-01,Cooking Appliances,9,1588521571.0,140321866.46129367
2019-01-02,Cooking Appliances,9,1808240768.0,161054837.6323133
2019-01-03,Cooking Appliances,9,1040060844.0,91095177.8712136
2019-01-04,Cooking Appliances,9,1040735639.0,104449450.67478296
2019-01-05,Cooking Appliances,9,1262204720.0,113197130.2051333
2019-01-06,Cooking Appliances,9,1145918840.0,81096814.35253733
2019-01-07,Cooking Appliances,9,1913832625.0,137805311.34286663
2019-01-08,Cooking Appliances,9,1158993605.0,106855466.98316269
2019-01-09,Cooking Appliances,9,1324770416.0,145268673.77069023
2019-01-10,Cooking Appliances,9,1485607218.0,145620748.24078572
2019-01-11,Cooking Appliances,9,1236375155.0,100762033.58783266
2019-01-12,Cooking Appliances,9,1043536049.0,84592441.58872396
2020-01-01,Cooking Appliances,9,1742708742.0,171432449.42053178
2020-01-02,Cooking Appliances,9,1874279833.0,159346950.8566473
2020-01-03,Cooking Appliances,9,1984981127.0,161116382.1231281
2020-01-04,Cooking Appliances,9,1703973868.0,176049701.22003585
2020-01-05,Cooking Appliances,9,1457022874.0,152257500.17852473
2020-01-06,Cooking Appliances,9,1009477513.0,81156498.4639108
2020-01-07,Cooking Appliances,9,1555309427.0,116026087.74327224
2020-01-08,Cooking Appliances,9,1527773603.0,145480391.02659985
2020-01-09,Cooking Appliances,9,1516363310.0,114068103.4115452
2020-01-10,Cooking Appliances,9,1897222075.0,207279864.58469287
2020-01-11,Cooking Appliances,9,1846339251.0,170865353.34835714
2020-01-12,Cooking Appliances,9,1985732279.0,155671995.03886047
2021-01-01,Cooking Appliances,9,1550686269.0,136906117.43842962
2021-01-02,Cooking Appliances,9,1612319181.0,173470529.8743211
2021-01-03,Cooking Appliances,9,1759148678.0,184421083.4711016
2021-01-04,Cooking Appliances,9,1597704506.0,170818603.22349864
2021-01-05,Cooking Appliances,9,1434626924.0,103310548.72563508
2021-01-06,Cooking Appliances,9,1180080778.0,107740060.19545236
2021-01-07,Cooking Appliances,9,1680176642.0,128895225.17903309
2021-01-08,Cooking Appliances,9,1744681716.0,169829164.95383564
2021-01-09,Cooking Appliances,9,1709183736.0,162604884.02295017
2021-01-10,Cooking Appliances,9,1032876618.0,107425971.58486496
2021-01-11,Cooking Appliances,9,1136254125.0,102456911.65132733
2021-01-12,Cooking Appliances,9,1571330051.0,120283963.08278032
2022-01-01,Cooking Appliances,9,1399741400.0,102703781.28083144
2022-01-02,Cooking Appliances,9,1553617435.0,142019664.131031
2022-01-03,Cooking Appliances,9,1259186833.0,125583474.1591102
2022-01-04,Cooking Appliances,9,1413756888.0,103639710.7330491
2022-01-05,Cooking Appliances,9,1598482900.0,129247639.01143175
2022-01-06,Cooking Appliances,9,1945655192.0,211819408.2974825
2022-01-07,Cooking Appliances,9,1386301611.0,136751922.33776963
2022-01-08,Cooking Appliances,9,1130223786.0,97860360.5034019
2022-01-09,Cooking Appliances,9,1534973858.0,166068221.26888072
2022-01-10,Cooking Appliances,9,1544423737.0,164478931.64480567
2022-01-11,Cooking Appliances,9,1259373174.0,123117120.62435503
2022-01-12,Cooking Appliances,9,1605278080.0,140470694.2127637
2023-01-01,Cooking Appliances,9,1925504287.0,148767985.49727112
2023-01-02,Cooking Appliances,9,1276177196.0,135757970.39914423
2023-01-03,Cooking Appliances,9,1938062751.0,195985031.462028
2023-01-04,Cooking Appliances,9,1003731562.0,74229808.38357149
2023-01-05,Cooking Appliances,9,1098077394.0,84135089.84028946
2023-01-06,Cooking Appliances,9,1429547082.0,143048188.68264216
2023-01-07,Cooking Appliances,9,1387531979.0,143412805.936199
2023-01-08,Cooking Appliances,9,1525912774.0,141802202.8490478
2023-01-09,Cooking Appliances,9,1971847672.0,177830470.57439908
2023-01-10,Cooking Appliances,9,1086432897.0,76963344.41972584
2023-01-11,Cooking Appliances,9,1275272791.0,113742891.76688483
2023-01-12,Cooking Appliances,9,1247730931.0,120750748.86032069
2024-01-01,Cooking Appliances,9,1241026465.0,107669901.65861124
2024-01-02,Cooking Appliances,9,1645959547.0,144587034.79013383
2024-01-03,Cooking Appliances,9,1045534159.0,114762813.50497767
2024-01-04,Cooking Appliances,9,1359410072.0,133477755.91211608
2024-01-05,Cooking Appliances,9,1907205121.0,166483108.32010517
2024-01-06,Cooking Appliances,9,1132451784.0,115024261.29614714
2024-01-07,Cooking Appliances,9,1232510082.0,113345640.76501684
2024-01-08,Cooking Appliances,9,1001943749.0,102981812.74697492
2024-01-09,Cooking Appliances,9,1702413306.0,140349728.03502285
2024-01-10,Cooking Appliances,9,1959920473.0,173196898.14929768
2024-01-11,Cooking Appliances,9,1934536313.0,148376977.53678474
2024-01-12,Cooking Appliances,9,1857095743.0,159665762.62291637
2025-01-01,Cooking Appliances,9,1574174563.9989831,145573050.52021912
2025-01-02,Cooking Appliances,9,1551136852.2871113,139589528.39842153
2025-01-03,Cooking Appliances,9,1572083762.6286874,149304326.075916
2025-01-04,Cooking Appliances,9,1361133948.5496175,131882563.35383566
2025-01-05,Cooking Appliances,9,1444810385.583623,135646720.3770874
2025-01-06,Cooking Appliances,9,1337143306.2648528,127655058.98454244
2025-01-07,Cooking Appliances,9,1468739101.2976685,126222514.70778298
2025-01-08,Cooking Appliances,9,1475514422.170568,138810008.7785733
2025-01-09,Cooking Appliances,9,1577849230.5155134,141785199.82910132
2025-01-10,Cooking Appliances,9,1667307894.1426966,156021038.68926987
2025-01-11,Cooking Appliances,9,1457172346.9699097,135806228.2659548
2025-01-12,Cooking Appliances,9,1465637720.097188,126866211.4892346
2019-01-01,Baking Ovens,10,1316446639.0,156476074.87353122
2019-01-02,Baking Ovens,10,1334878370.0,133994602.21393327
2019-01-03,Baking Ovens,10,1605433536.0,168293753.0308594
2019-01-04,Baking Ovens,10,1246740344.0,136753833.03459033
2019-01-05,Baking Ovens,10,1433012288.0,146224559.35357264
2019-01-06,Baking Ovens,10,1353720769.0,133647081.63530144
2019-01-07,Baking Ovens,10,1170244790.0,127641474.03883769
2019-01-08,Baking Ovens,10,1647141620.0,166027523.04374874
2019-01-09,Baking Ovens,10,1612832885.0,164595819.7936711
2019-01-10,Baking Ovens,10,1421906061.0,156996623.09694073
2019-01-11,Baking Ovens,10,1719715446.0,188455373.2387267
2019-01-12,Baking Ovens,10,1365115475.0,121526356.8175508
2020-01-01,Baking Ovens,10,1988164601.0,211093696.10839212
2020-01-02,Baking Ovens,10,1247641860.0,123789878.56309351
2020-01-03,Baking Ovens,10,1060112289.0,88250601.48701961
2020-01-04,Baking Ovens,10,1275779698.0,145951784.84212512
2020-01-05,Baking Ovens,10,1086303057.0,88845567.16897818
2020-01-06,Baking Ovens,10,1105076922.0,91822717.5583783
2020-01-07,Baking Ovens,10,1635534141.0,188801540.849316
2020-01-08,Baking Ovens,10,1628393024.0,138341495.78067172
2020-01-09,Baking Ovens,10,1011296577.0,91048825.47176874
2020-01-10,Baking Ovens,10,1495257894.0,171238886.81763795
2020-01-11,Baking Ovens,10,1711618611.0,173081241.0135685
2020-01-12,Baking Ovens,10,1372300523.0,117357591.34768352
2021-01-01,Baking Ovens,10,1494354869.0,139934583.3999585
2021-01-02,Baking Ovens,10,1626255893.0,165961744.1968869
2021-01-03,Baking Ovens,10,1603042437.0,188211307.9351864
2021-01-04,Baking Ovens,10,1582543630.0,150134030.7006013
2021-01-05,Baking Ovens,10,1648636957.0,166805688.27301124
2021-01-06,Baking Ovens,10,1376455276.0,144033664.72420132
2021-01-07,Baking Ovens,10,1240053608.0,146355414.23191136
2021-01-08,Baking Ovens,10,1318821320.0,127482924.194141
2021-01-09,Baking Ovens,10,1758299749.0,162652302.43365994
2021-01-10,Baking Ovens,10,1076125645.0,119885520.6760674
2021-01-11,Baking Ovens,10,1589345008.0,133430523.1310205
2021-01-12,Baking Ovens,10,1210499415.0,133479370.73170789
2022-01-01,Baking Ovens,10,1632391490.0,140331884.0140178
2022-01-02,Baking Ovens,10,1787517517.0,178937379.6890625
2022-01-03,Baking Ovens,10,1275740190.0,148187275.61435044
2022-01-04,Baking Ovens,10,1571452691.0,150535289.80038145
2022-01-05,Baking Ovens,10,1085859790.0,109051677.24574728
2022-01-06,Baking Ovens,10,1006565233.0,119853471.6681137
2022-01-07,Baking Ovens,10,1463020931.0,157175288.18205234
2022-01-08,Baking Ovens,10,1346730628.0,124758202.08738506
2022-01-09,Baking Ovens,10,1700056794.0,189655903.7651416
2022-01-10,Baking Ovens,10,1455126539.0,157849049.4125451
2022-01-11,Baking Ovens,10,1524344827.0,157097401.46776325
2022-01-12,Baking Ovens,10,1073745675.0,115908858.57662748
2023-01-01,Baking Ovens,10,1562595561.0,128546915.01882768
2023-01-02,Baking Ovens,10,1318927679.0,110146000.4457667
2023-01-03,Baking Ovens,10,1173221967.0,129699542.19954376
2023-01-04,Baking Ovens,10,1988891820.0,169217789.68721634
2023-01-05,Baking Ovens,10,1415717926.0,166795442.40881822
2023-01-06,Baking Ovens,10,1584867495.0,187922566.96682107
2023-01-07,Baking Ovens,10,1584201159.0,136790612.1439519
2023-01-08,Baking Ovens,10,1766164202.0,189704976.8319085
2023-01-09,Baking Ovens,10,1316110097.0,115830738.9709494
2023-01-10,Baking Ovens,10,1533614226.0,124164733.49049868
2023-01-11,Baking Ovens,10,1927553564.0,203145467.8517004
2023-01-12,Baking Ovens,10,1028529966.0,83518760.81120688
2024-01-01,Baking Ovens,10,1764963005.0,149807107.13252777
2024-01-02,Baking Ovens,10,1237101836.0,119895182.53104568
2024-01-03,Baking Ovens,10,1666208733.0,169015922.0761995
2024-01-04,Baking Ovens,10,1768489991.0,170113481.87996313
2024-01-05,Baking Ovens,10,1053033447.0,123091819.26574124
2024-01-06,Baking Ovens,10,1113856780.0,121054361.03058976
2024-01-07,Baking Ovens,10,1279178461.0,120318875.56747945
2024-01-08,Baking Ovens,10,1000825868.0,80778314.09486508
2024-01-09,Baking Ovens,10,1932777852.0,190657797.7778365
2024-01-10,Baking Ovens,10,1851300643.0,208517337.2106408
2024-01-11,Baking Ovens,10,1037699545.0,122673559.43163808
2024-01-12,Baking Ovens,10,1186158671.0,95814713.0406476
